,x,y,z,RMSD,Energy
1712,40.96988036547341,28.757459982350618,-0.27603772167199164,28.018526060787845,-5.5
1713,44.149052697940924,31.68057961687722,13.2423141967483,20.02100276495375,-5.3
1714,45.803475211736526,47.742406664834384,-8.11613924149641,39.29684600514882,-8.7
1715,44.61413400823953,47.04581435444851,-9.197484482553216,40.107103648795665,-8.1
1716,45.269902173003835,47.21873952597238,-9.793028590630907,40.44934017002597,-7.8
1717,45.703733690159474,47.39700289002375,-8.248249578772068,39.2105649495983,-7.8
1718,45.19870417867524,46.78993520639898,-9.246643178931977,39.8227902540624,-7.8
1719,44.09189291920644,46.120336175196066,-9.408181511669637,39.75042012476394,-7.4
1720,44.479146487377285,46.5536192983047,-9.470477860955132,39.929534050326595,-7.3
1721,45.10053733728906,47.387240809481874,-11.16497893009373,41.28211455859027,-7.0
1722,44.5598149088435,46.90370796782554,-9.482115112459622,40.052714743019784,-6.8
1723,45.311017678356045,40.284600101246795,15.233801726120191,23.886793489090916,-8.0
1724,44.19581032159618,40.34222350229164,14.984730421365539,24.73145032332795,-7.8
1725,45.839876057777296,44.09016714737166,17.756881264599947,25.85056185720793,-7.8
1726,44.188720651919255,41.05553702840668,15.501767911647327,24.30886367542663,-7.6
1727,44.710785568276584,40.180336956273784,15.999613305696872,23.298619293855158,-7.5
1728,44.483191088471806,40.87640416770323,15.142013378264318,24.766761325846154,-7.2
1729,46.480730835984915,41.05738741020051,19.033155526803785,23.11594736787324,-7.2
1730,44.320963936805505,40.68005895308067,15.624898803180367,23.854237071969294,-7.1
1731,45.62241108587184,42.079444075813434,17.911861592449807,23.986646018943443,-7.1
1732,55.78854149760517,40.65175078768628,28.50691837611156,20.744324443544738,-8.6
1733,53.7788880524079,40.38435019005501,28.926526962389865,21.933477649691664,-8.4
1734,49.18841245248627,39.144667054851794,27.24349222996058,21.536884962890102,-8.2
1735,56.47075035134013,40.055809094757365,26.741393416930745,19.098775247444035,-8.0
1736,56.32467324010373,39.70216317028472,26.174897807731767,19.523228113003775,-8.0
1737,55.18002805325525,38.78623313196232,25.909901679081717,18.731200425518715,-7.9
1738,56.251863193351326,39.595725038918104,26.856905128207917,18.76489903415163,-7.9
1739,55.1165108726235,38.936063959654824,26.5089333864191,18.568617665297545,-7.8
1740,45.860037521423514,44.11527374365805,17.75109300365119,25.86450163466375,-7.8
1741,53.924943404274885,40.38694173167501,28.9025857058071,21.88379082574045,-8.4
1742,54.24460944665877,39.210666693100926,27.259496115432935,19.877015875005938,-7.7
1743,54.59674898943319,39.15158992659608,27.46178329782816,19.823459734797627,-7.7
1744,52.60896693546316,39.364430230061245,28.431442470204452,21.29580660823248,-7.6
1745,54.630074064417734,39.14298130917605,27.409714174804254,19.555569893438108,-7.3
1746,54.39971779774469,40.06578480421819,27.818064815327816,20.335019609624418,-7.2
1747,52.08789077151432,39.69086003789875,27.653714594131092,21.25182355985123,-7.0
1748,52.71652324312738,38.645452748781594,27.21149897431497,19.98969614219143,-6.9
1749,57.23113968255003,41.68498348330243,33.359840016309576,23.99521396326478,-6.8
1750,53.71744917870965,37.7489301828055,39.92341998552272,27.307724797555867,-6.7
1751,54.1632416915891,38.40654553045751,39.73038793816125,26.97557680393066,-6.5
1752,49.79536293643216,37.290735876597694,43.32068554542725,30.61084626247308,-6.3
1753,50.49063406491021,39.756571445435554,39.8762864929321,28.96250362188357,-6.3
1754,48.92761548742762,37.36891028686954,42.11546759468983,30.192704442819103,-6.2
1755,53.14474520499036,39.62020538758945,39.26870413051422,27.976021395882174,-6.2
1756,50.66417867451438,39.727479406091255,40.217806327489924,29.473615329970084,-6.1
1757,49.47336523621174,39.04593329951199,41.492779578565674,30.201431760447257,-6.0
1758,49.940856716236325,38.05636519746565,42.15065628235253,30.39121612838,-6.0
1759,43.40203486278996,37.224249897069384,12.809637032426135,23.39646994639108,-6.9
1760,41.10465822508871,47.886449183417106,3.9337782865465254,35.07912672054694,-6.5
1761,45.78648642528941,47.64440488830807,-8.122137303467705,39.249816631054834,-8.8
1762,44.58003467956079,47.008004382291375,-9.223236841809856,40.118991934707715,-8.0
1763,45.26163081313558,47.31602129188154,-9.72634683435395,40.44989854834532,-7.9
1764,45.195716361242475,46.75154280664363,-9.207602109163307,39.778340842006685,-7.8
1765,47.1921972302702,57.28280602150444,4.067747670979795,39.28145839596954,-7.3
1766,44.389939270393036,46.50609254557827,-9.509727601229592,39.96914057417416,-7.3
1767,44.626865577141125,46.92941992504986,-9.769996726498599,40.33524854917606,-6.6
1768,45.59587287589049,47.02220211408805,-8.597164117572296,39.22481742347263,-6.3
1769,47.198012295908605,56.94375552412416,3.7089823263514337,39.06885987464648,-6.3
1770,47.57520696857477,59.81482517981626,7.958579525262633,40.40960041046352,-8.2
1771,45.93694804439072,44.57611947773169,17.857006385500423,26.16487037904795,-7.5
1772,45.79699976390235,58.53642617077466,8.09277192748036,39.99414684080421,-7.5
1773,46.56350640813249,59.11772503421064,7.957065116605813,40.3265687623291,-7.5
1774,46.96407482376865,58.927837169739384,7.743890588285139,39.995311102558965,-7.5
1775,45.871267365762016,59.48562736871685,8.87520551505322,40.14080189188813,-7.1
1776,43.8580590711295,45.668996984323044,18.038763093009816,28.036151803562145,-7.0
1777,47.11010082565383,58.64773823395324,7.2068038662079426,39.47197392183109,-6.7
1778,46.254308994633135,59.45656493247138,8.086576526604986,40.69707773877862,-6.7
1779,43.74959881393512,45.76879267438184,18.01395554338856,28.179334579321303,-7.0
1780,53.385698622413564,54.290372906126926,25.265917327794458,32.93878950778391,-6.4
1781,53.42765886639082,53.62928651465889,25.78377743558101,32.392335729304854,-6.3
1782,53.21425790230121,53.7420237890127,26.526032078503206,32.305507353715285,-6.3
1783,52.92584630548794,55.54481179213701,22.43399833681505,33.71598910860289,-6.1
1784,52.94328018963133,53.89058102223772,26.17109580206036,32.75345021593327,-6.0
1785,42.177153000341484,48.06971147742462,18.748375080253297,30.873757644563415,-5.9
1786,51.07828071759208,56.07031916457639,21.878685008051587,34.59492185484536,-5.7
1787,54.1044524087575,54.735231329001756,26.286902679237784,33.20293146266284,-5.7
1788,48.39689391936252,48.25342935736894,37.88266202655086,34.183990581780215,-5.4
1789,54.941267985337326,55.5407870605442,30.30202925836726,34.68065214276714,-5.2
1790,54.85128697743927,55.14808917104734,30.006562174618853,34.83428477055602,-5.2
1791,55.58186377888803,55.59814669704071,30.419958358817038,34.72801451895244,-5.1
1792,51.789813428887705,52.74916748739575,31.501079066284426,33.67244196244587,-5.0
1793,55.31681500045808,55.71996075021121,32.33279489196178,35.51855422907595,-4.9
1794,51.897950348877764,53.266285179186205,31.094575827726928,33.834697095901845,-4.9
1795,47.758738470050915,46.56768284804762,37.566752708695674,32.84151500551007,-4.9
1796,55.13048064994936,55.35032136042953,29.425736688817125,34.75308600891231,-4.9
1797,48.10054819379853,47.33488862852966,38.000394757110904,33.60517254261683,-5.2
1798,48.48447235285449,46.8943065985315,38.634340837038664,33.36096409478199,-5.2
1799,47.87728393532808,46.58072133377801,37.598640944332736,32.8101031296909,-5.0
1800,47.6252156245236,46.044606635937775,39.72067109711907,33.75306751068638,-4.9
1801,47.81047141027438,48.49642804833051,38.70872974421425,35.24318263897018,-4.8
1802,48.01925883727695,48.32323802519512,38.34331139073477,34.487556247904564,-4.7
1803,51.23056625563222,53.75383303585753,43.32693800010068,40.722733232247094,-4.7
1804,51.79231250423221,54.65069298684915,43.11805445274046,40.78187258422779,-4.4
1805,47.7340809003867,46.04982488324573,39.88036436822691,33.97826325195341,-4.4
1806,46.30468270356454,58.253725872864315,5.646891535572714,39.921783111002256,-8.3
1807,47.58165601221624,59.85052460974178,7.966575164698042,40.43542400985975,-8.2
1808,45.755481640690505,59.23802468813925,6.897944922976758,40.88984517724477,-8.1
1809,46.79852622005824,57.82424367307137,5.812686025226964,39.25346335523724,-8.0
1810,45.72429897677735,58.532507616141416,6.4512288148512695,40.51846684155851,-7.9
1811,47.213252953303,57.708992701250644,5.437708500493742,39.147933731886674,-7.9
1812,45.8239690614285,56.90832847884665,4.94526776336206,39.624021929944995,-7.9
1813,46.45254403348242,58.82800417262796,7.175546364403717,40.264165228791576,-7.8
1814,47.238331024138816,57.039128124265595,4.867797628087512,39.220751254309,-7.8
1815,52.99551623805163,67.29906912773137,-4.2123348038741755,50.122848711939746,-5.8
